clue_id,pack_id,pack_name,category_set_id,content_kind,round,tier,difficulty,macro_topic,category_name_en,category_name_et,clue_en,clue_et,response_en,response_et,accepted_variants_en,accepted_variants_et,explanation_en,explanation_et,source_title,source_url,source_license,source_retrieved_at,translation_status,enabled
built-in-art-architecture-accessible-corpus-011,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-003,board,round-one,1,easy,sculpture,Art & Architecture: Materials of Sculpture,Kunst ja arhitektuur: Skulptuuri materjalid,Michelangelo carved his famous David from which pale stone?,Millisest heledast kivimist raius Michelangelo oma kuulsa Taaveti?,marble,marmor,,,Michelangelo’s David was carved from a single block of Carrara marble.,Michelangelo Taavet raiuti ühest Carrara marmori plokist.,David (Michelangelo) — Wikipedia,https://en.wikipedia.org/wiki/David_(Michelangelo),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-012,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-003,board,round-one,2,easy,sculpture,Art & Architecture: Materials of Sculpture,Kunst ja arhitektuur: Skulptuuri materjalid,Which copper-and-tin alloy is commonly cast for durable outdoor statues?,Millist vase ja tina sulamit valatakse sageli vastupidavateks väliskujudeks?,bronze,pronks,,,"Bronze flows well in a mould and withstands weather, making it a classic sculpture material.","Pronks täidab valuvormi hästi ja peab ilmastikule vastu, mistõttu on see klassikaline skulptuurimaterjal.",Bronze sculpture — Wikipedia,https://en.wikipedia.org/wiki/Bronze_sculpture,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-013,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-003,board,round-one,3,easy,sculpture,Art & Architecture: Materials of Sculpture,Kunst ja arhitektuur: Skulptuuri materjalid,Which soft earth-based material can be shaped by hand and hardened by firing?,Millist pehmet maapõhist materjali saab käsitsi vormida ja põletades kõvastada?,clay,savi,,,Clay is plastic when wet and becomes hard ceramic when fired.,Savi on niiskena voolitav ning muutub põletamisel kõvaks keraamikaks.,Clay — Wikipedia,https://en.wikipedia.org/wiki/Clay,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-014,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-003,board,round-one,4,easy,sculpture,Art & Architecture: Materials of Sculpture,Kunst ja arhitektuur: Skulptuuri materjalid,What material is a sculptor carving when gouges reveal a figure inside a tree trunk?,"Millist materjali töötleb skulptor, kes toob peitlitega puutüvest kuju esile?",wood,puit,timber,puu,Wood carving removes pieces of timber with cutting tools to create a form.,"Puunikerduses eemaldatakse lõikeriistadega puitu, et luua soovitud vorm.",Wood carving — Wikipedia,https://en.wikipedia.org/wiki/Wood_carving,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-015,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-003,board,round-one,5,easy,sculpture,Art & Architecture: Materials of Sculpture,Kunst ja arhitektuur: Skulptuuri materjalid,Which quick-setting white material is poured into moulds and used for sculpture casts?,Millist kiiresti tarduvat valget materjali valatakse vormidesse ja kasutatakse skulptuuride jäljendite tegemiseks?,plaster,kips,plaster of Paris,krohvkips,Plaster of Paris sets after mixing with water and is widely used for moulds and casts.,Veega segatud kips tardub ning seda kasutatakse laialt vormide ja valandite valmistamiseks.,Plaster — Wikipedia,https://en.wikipedia.org/wiki/Plaster,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-016,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-004,board,round-one,1,easy,photography-history,Art & Architecture: Great Art Museums,Kunst ja arhitektuur: Suured kunstimuuseumid,Which Paris museum houses the Mona Lisa?,Millises Pariisi muuseumis asub Mona Lisa?,the Louvre,Louvre,Louvre Museum;Musée du Louvre,Louvre’i muuseum,"The Mona Lisa is displayed in the Louvre, the former royal palace beside the Seine.",Mona Lisa on välja pandud Seine’i ääres asuvas endises kuningapalees Louvre’is.,Louvre — Wikipedia,https://en.wikipedia.org/wiki/Louvre,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-017,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-004,board,round-one,2,easy,photography-history,Art & Architecture: Great Art Museums,Kunst ja arhitektuur: Suured kunstimuuseumid,Which Madrid museum is especially famous for Spanish masters such as Velázquez and Goya?,"Milline Madridi muuseum on eriti kuulus Hispaania meistrite, näiteks Velázqueze ja Goya poolest?",the Prado,Prado,Prado Museum;Museo del Prado,Prado muuseum,The Prado’s collection is centred on European art and is particularly rich in Spanish painting.,Prado kogu keskendub Euroopa kunstile ja on eriti rikas Hispaania maalikunsti poolest.,Museo del Prado — Wikipedia,https://en.wikipedia.org/wiki/Museo_del_Prado,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-018,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-004,board,round-one,3,easy,photography-history,Art & Architecture: Great Art Museums,Kunst ja arhitektuur: Suured kunstimuuseumid,Which Florence gallery is known for Botticelli’s The Birth of Venus?,Milline Firenze galerii on tuntud Botticelli „Veenuse sünni” poolest?,the Uffizi,Uffizi,Uffizi Gallery,Uffizi galerii,The Birth of Venus belongs to the Uffizi Gallery’s celebrated Renaissance collection.,„Veenuse sünd” kuulub Uffizi galerii kuulsasse renessansikogusse.,Uffizi — Wikipedia,https://en.wikipedia.org/wiki/Uffizi,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-019,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-004,board,round-one,4,easy,photography-history,Art & Architecture: Great Art Museums,Kunst ja arhitektuur: Suured kunstimuuseumid,Which Amsterdam museum displays Rembrandt’s The Night Watch?,Millises Amsterdami muuseumis on välja pandud Rembrandti „Öine vahtkond”?,the Rijksmuseum,Rijksmuseum,National Museum of the Netherlands,Amsterdami Rijksmuseum,The Night Watch is one of the best-known works in the Rijksmuseum’s Dutch collection.,„Öine vahtkond” on Rijksmuseumi Hollandi kunstikogu üks tuntumaid teoseid.,Rijksmuseum — Wikipedia,https://en.wikipedia.org/wiki/Rijksmuseum,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-020,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-004,board,round-one,5,easy,photography-history,Art & Architecture: Great Art Museums,Kunst ja arhitektuur: Suured kunstimuuseumid,Which vast St Petersburg museum occupies the Winter Palace and neighbouring buildings?,Milline hiiglaslik Peterburi muuseum paikneb Talvepalees ja selle naaberhoonetes?,the Hermitage,Ermitaaž,State Hermitage Museum,Riiklik Ermitaaž;Ermitaaži muuseum,The State Hermitage Museum’s main complex includes the former imperial Winter Palace.,Riikliku Ermitaaži peahoonekompleksi kuulub endine keiserlik Talvepalee.,Hermitage Museum — Wikipedia,https://en.wikipedia.org/wiki/Hermitage_Museum,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-021,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-005,board,round-one,1,easy,sculpture,Art & Architecture: Masters of the Renaissance,Kunst ja arhitektuur: Renessansimeistrid,Which Renaissance master painted the Mona Lisa?,Milline renessansimeister maalis Mona Lisa?,Leonardo da Vinci,Leonardo da Vinci,Leonardo,Leonardo,Leonardo painted the portrait known as the Mona Lisa during the Italian Renaissance.,Leonardo maalis Mona Lisana tuntud portree Itaalia renessansi ajal.,Mona Lisa — Wikipedia,https://en.wikipedia.org/wiki/Mona_Lisa,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-022,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-005,board,round-one,2,easy,sculpture,Art & Architecture: Masters of the Renaissance,Kunst ja arhitektuur: Renessansimeistrid,Which Florentine sculptor created the towering marble David?,Milline Firenze skulptor lõi kõrge marmorist Taaveti?,Michelangelo,Michelangelo,Michelangelo Buonarroti,Michelangelo Buonarroti,"Michelangelo carved David, a defining work of High Renaissance sculpture.","Michelangelo raius Taaveti, ühe kõrgrenessansi skulptuuri tähtteose.",David (Michelangelo) — Wikipedia,https://en.wikipedia.org/wiki/David_(Michelangelo),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-023,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-005,board,round-one,3,easy,sculpture,Art & Architecture: Masters of the Renaissance,Kunst ja arhitektuur: Renessansimeistrid,"Who painted The School of Athens in the Vatican, filling it with ancient philosophers?","Kes maalis Vatikanis „Ateena kooli”, täites selle antiikfilosoofidega?",Raphael,Raffael,Raffaello Sanzio,Raphael;Raffaello Sanzio,"Raphael’s Vatican fresco imagines Plato, Aristotle and other classical thinkers together.","Raffaeli Vatikani freskol on koos kujutatud Platonit, Aristotelest ja teisi antiikmõtlejaid.",The School of Athens — Wikipedia,https://en.wikipedia.org/wiki/The_School_of_Athens,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-024,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-005,board,round-one,4,easy,sculpture,Art & Architecture: Masters of the Renaissance,Kunst ja arhitektuur: Renessansimeistrid,Which Florentine painter showed Venus arriving on a shell in a famous Renaissance work?,Milline Firenze kunstnik kujutas kuulsal renessansimaalil merekarbil saabuvat Veenust?,Sandro Botticelli,Sandro Botticelli,Botticelli,Botticelli,"Botticelli painted The Birth of Venus, with the goddess standing on a giant shell.","Botticelli maalis „Veenuse sünni”, kus jumalanna seisab hiiglaslikul merekarbil.",The Birth of Venus — Wikipedia,https://en.wikipedia.org/wiki/The_Birth_of_Venus,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-025,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-005,board,round-one,5,easy,sculpture,Art & Architecture: Masters of the Renaissance,Kunst ja arhitektuur: Renessansimeistrid,Which sculptor made an early Renaissance bronze David wearing a distinctive hat?,Milline skulptor lõi vararenessansis iseloomuliku kübaraga pronks-Taaveti?,Donatello,Donatello,Donato di Niccolò di Betto Bardi,Donato di Niccolò di Betto Bardi,Donatello’s bronze David is an influential free-standing nude of the early Renaissance.,Donatello pronks-Taavet on vararenessansi mõjukas vabalt seisev aktiskulptuur.,David (Donatello) — Wikipedia,https://en.wikipedia.org/wiki/David_(Donatello),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-026,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-006,board,round-one,1,easy,painting,Art & Architecture: Impressionist Painting,Kunst ja arhitektuur: Impressionistlik maalikunst,Which painter of water lilies became the best-known name of French Impressionism?,Millisest vesirooside maalijast sai Prantsuse impressionismi tuntuim nimi?,Claude Monet,Claude Monet,Monet,Monet,Monet was a founder of Impressionism and repeatedly painted his garden and water-lily pond.,Monet oli impressionismi rajaja ning maalis korduvalt oma aeda ja vesiroositiiki.,Claude Monet — Wikipedia,https://en.wikipedia.org/wiki/Claude_Monet,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-027,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-006,board,round-one,2,easy,painting,Art & Architecture: Impressionist Painting,Kunst ja arhitektuur: Impressionistlik maalikunst,Which Impressionist painted lively social scenes such as Dance at Le Moulin de la Galette?,"Milline impressionist maalis elavaid seltskonnastseene, näiteks „Tants Moulin de la Galette’is”?",Pierre-Auguste Renoir,Pierre-Auguste Renoir,Renoir,Renoir,Renoir’s painting shows Parisians dancing and socialising at an outdoor café.,Renoiri maal kujutab pariislasi vabaõhukohvikus tantsimas ja suhtlemas.,Dance at Le Moulin de la Galette — Wikipedia,https://en.wikipedia.org/wiki/Bal_du_moulin_de_la_Galette,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-028,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-006,board,round-one,3,easy,painting,Art & Architecture: Impressionist Painting,Kunst ja arhitektuur: Impressionistlik maalikunst,Which Impressionist is especially associated with paintings and sculptures of ballet dancers?,Millist impressionisti seostatakse eriti balletitantsijate maalide ja skulptuuridega?,Edgar Degas,Edgar Degas,Degas,Degas,"Degas repeatedly studied dancers in rehearsals, on stage and at rest.","Degas kujutas tantsijaid korduvalt proovides, laval ja puhkehetkedel.",Edgar Degas — Wikipedia,https://en.wikipedia.org/wiki/Edgar_Degas,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-029,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-006,board,round-one,4,easy,painting,Art & Architecture: Impressionist Painting,Kunst ja arhitektuur: Impressionistlik maalikunst,Which American Impressionist is known for tender paintings of mothers and children?,Milline Ameerika impressionist on tuntud ema ja last hellalt kujutavate maalide poolest?,Mary Cassatt,Mary Cassatt,Cassatt,Cassatt,Cassatt exhibited with the Impressionists in Paris and often portrayed women and children in everyday settings.,Cassatt esines Pariisis koos impressionistidega ning kujutas sageli naisi ja lapsi igapäevastes olukordades.,Mary Cassatt — Wikipedia,https://en.wikipedia.org/wiki/Mary_Cassatt,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-030,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-006,board,round-one,5,easy,painting,Art & Architecture: Impressionist Painting,Kunst ja arhitektuur: Impressionistlik maalikunst,Which harbour painting by Monet inspired the name of the Impressionist movement?,Milline Monet’ sadamavaatega maal andis nime impressionistide liikumisele?,Impression Sunrise,„Impressioon. Tõusev päike”,"Impression, Sunrise","„Impressioon, tõusev päike”;Impressioon. Tõusev päike","A critic used the title Impression, Sunrise when mockingly labelling the new artists “Impressionists”.",Kriitik lähtus uute kunstnike pilkaval nimetamisel „impressionistideks” maali „Impressioon. Tõusev päike” pealkirjast.,"Impression, Sunrise — Wikipedia","https://en.wikipedia.org/wiki/Impression,_Sunrise",CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-031,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-007,board,round-one,1,easy,materials-techniques,Art & Architecture: Famous Paintings at a Glance,Kunst ja arhitektuur: Kuulsad maalid ühe pilguga,Which painting swirls a bright night sky above a quiet village and a dark cypress?,Millisel maal keerleb hele öötaevas vaikse küla ja tumeda küpressi kohal?,The Starry Night,„Tähine öö”,Starry Night,Tähine öö,The Starry Night transforms the view from the artist’s Saint-Rémy asylum room into a dramatic imagined sky.,„Tähine öö” muudab kunstniku Saint-Rémy varjupaigatoa vaate dramaatiliseks kujutluslikuks taevaks.,The Starry Night — Wikipedia,https://en.wikipedia.org/wiki/The_Starry_Night,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-032,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-007,board,round-one,2,easy,materials-techniques,Art & Architecture: Famous Paintings at a Glance,Kunst ja arhitektuur: Kuulsad maalid ühe pilguga,Which painting shows an anxious figure holding its face beneath a blazing red-orange sky?,Millisel maal hoiab ärev figuur käsi näol lõõmava punakasoranži taeva all?,The Scream,„Karje”,Scream,Karje,"Edvard Munch created several versions of The Scream, whose central figure became an international image of anxiety.",Edvard Munch lõi „Karjest” mitu versiooni ning selle keskfiguurist sai rahvusvaheline ärevuse sümbol.,The Scream — Wikipedia,https://en.wikipedia.org/wiki/The_Scream,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-033,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-007,board,round-one,3,easy,materials-techniques,Art & Architecture: Famous Paintings at a Glance,Kunst ja arhitektuur: Kuulsad maalid ühe pilguga,"Which Salvador Dalí painting is famous for soft, melting clocks in a strange landscape?",Milline Salvador Dalí maal on kuulus kummalises maastikus sulavate pehmete kellade poolest?,The Persistence of Memory,„Mälu püsivus”,Persistence of Memory;The Melting Clocks,Mälu püsivus;Sulavad kellad,The Persistence of Memory uses melting watches as one of Surrealism’s most recognisable images.,„Mälu püsivus” kasutab sulavaid taskukelli ühe sürrealismi kõige tuntuma kujundina.,The Persistence of Memory — Wikipedia,https://en.wikipedia.org/wiki/The_Persistence_of_Memory,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-034,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-007,board,round-one,4,easy,materials-techniques,Art & Architecture: Famous Paintings at a Glance,Kunst ja arhitektuur: Kuulsad maalid ühe pilguga,Which golden Gustav Klimt painting wraps an embracing couple in richly patterned robes?,Millisel Gustav Klimti kuldsel maalil on embav paar mähitud rikkalikult mustrilistesse rõivastesse?,The Kiss,„Suudlus”,Klimt’s The Kiss,Klimti „Suudlus”;Suudlus,The Kiss belongs to Klimt’s Golden Period and surrounds the couple with gold leaf and ornament.,„Suudlus” kuulub Klimti kuldsesse perioodi ning ümbritseb paari kuldlehe ja ornamentidega.,The Kiss (Klimt) — Wikipedia,https://en.wikipedia.org/wiki/The_Kiss_(Klimt),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-035,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-007,board,round-one,5,easy,materials-techniques,Art & Architecture: Famous Paintings at a Glance,Kunst ja arhitektuur: Kuulsad maalid ühe pilguga,Which Edward Hopper painting looks through a diner window at late-night customers on a quiet city street?,Millisel Edward Hopperi maalil näeme läbi söögikoha akna hilisõhtuseid külastajaid vaiksel linnatänaval?,Nighthawks,„Nighthawks”,Edward Hopper’s Nighthawks,Edward Hopperi „Nighthawks”,Nighthawks shows a brightly lit New York diner whose customers seem isolated from the dark street outside.,"„Nighthawks” kujutab eredalt valgustatud New Yorgi söögikohta, mille külastajad näivad pimedast tänavast eraldatud.",Nighthawks (Hopper) — Wikipedia,https://en.wikipedia.org/wiki/Nighthawks_(Hopper),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-036,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-008,board,round-one,1,easy,movements,Art & Architecture: Modern Artists and Their Signature Looks,Kunst ja arhitektuur: Moodsa kunsti meistrite tunnusstiilid,Which huge black-and-white painting protests the bombing of a Basque town during the Spanish Civil War?,Milline hiiglaslik mustvalge maal protestib ühe baski linna pommitamise vastu Hispaania kodusõjas?,Guernica,„Guernica”,,,Guernica responds to the destruction of the town and became an international anti-war image.,„Guernica” reageerib linna hävitamisele ja sellest sai rahvusvaheline sõjavastane sümbol.,Guernica (Picasso) — Wikipedia,https://en.wikipedia.org/wiki/Guernica_(Picasso),CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-037,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-008,board,round-one,2,easy,movements,Art & Architecture: Modern Artists and Their Signature Looks,Kunst ja arhitektuur: Moodsa kunsti meistrite tunnusstiilid,Which Pop artist turned Campbell’s soup cans and celebrity portraits into gallery icons?,Milline popkunstnik muutis Campbelli supipurgid ja kuulsuste portreed galeriikunsti ikoonideks?,Andy Warhol,Andy Warhol,Warhol,Warhol,Andy Warhol used familiar products and mass-media images to blur the line between advertising and fine art.,"Andy Warhol kasutas tuttavaid tooteid ja massimeedia pilte, hägustades reklaami ja kujutava kunsti piiri.",Andy Warhol — Wikipedia,https://en.wikipedia.org/wiki/Andy_Warhol,CC-BY-SA-4.0,2026-08-28,reviewed,true
built-in-art-architecture-accessible-corpus-038,built-in-art-architecture,Art and Architecture Pack,built-in-art-architecture-set-008,board,round-one,3,easy,movements,Art & Architecture: Modern Artists and Their Signature Looks,Kunst ja arhitektuur: Moodsa kunsti meistrite tunnusstiilid,"Which Mexican artist is known for vivid self-portraits featuring her unmistakable eyebrows, animals and plants?","Milline Mehhiko kunstnik on tuntud erksate autoportreede poolest, kus näeb tema äratuntavaid kulme, loomi ja taimi?",Frida Kahlo,Frida Kahlo,Kahlo,Kahlo,"Frida Kahlo repeatedly used her own image to explore identity, pain and Mexican culture.","Frida Kahlo kasutas oma kujutist korduvalt identiteedi, valu ja Mehhiko kultuuri käsitlemiseks.",Frida Kahlo — Wikipedia,https://en.wikipedia.org/wiki/Frida_Kahlo,CC-BY-SA-4.0,2026-08-28,reviewed,true
